Id;Name;JapName;Shirt;ShirtNational;Commentary;Country;Country2;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;OffensiveAwareness;BallControl;Dribbling;TightPossession;LowPass;LoftedPass;Finishing;Heading;PlaceKicking;Curl;Speed;Acceleration;KickingPower;Jump;PhysicalContact;Balance;Stamina;DefensiveAwareness;BallWinning;Aggression;GKAwareness;GKCatching;GKClearing;GKReflexes;GKReach;WeakFootUsage;WeakFootAcc;Form;InjuryResistance;Reputation;PlayingAttitude;Trickster;MazingRun;SpeedingBullet;IncisiveRun;LongBallExpert;EarlyCross;LongRanger;ScissorsFeint;DoubleTouch;FlipFlap;MarseilleTurn;Sombrero;CrossOverTurn;CutBehindAndTurn;ScotchMove;StepOnSkillcontrol;HeadingSpecial;LongRangeDrive;Chipshotcontrol;LongRangeShot;KnuckleShot;DippingShots;RisingShots;AcrobaticFinishing;HeelTrick;FirstTimeShot;OneTouchPass;ThroughPassing;WeightedPass;PinpointCrossing;OutsideCurler;Rabona;NoLookPass;LowLoftedPass;GKLowPunt;GKHighPunt;LongThrow;GKLongThrow;PenaltySpecialist;GKPenaltySaver;Gamesmanship;ManMarking;TrackBack;Interception;AcrobaticClear;Captaincy;SuperSub;FightingSpirit;Celebration1;Celebration2;DribblingHunching;DribblingArmMove.;RunningHunching;RunningArmMovement;CornerKicks;FreeKicks;PenaltyKick;DribbleMotion;YouthClub;OwnerClub;ContractUntil;LoanUntil;MarketValue;NationalCaps;Legend;Hand;WinnerGoldenBall;EditName;EditBasics;EditPosition;EditPositions;EditAbilities;EditPlayerSkills;EditPlayingStyle;EditCOMPlayingStyles;EditMovements;Edit1;Edit2;Edit3;Edit4;Edit5;Edit6;Edit7;Value1;Value2;Value3;Value2020_1;Value2020_2;Appearance;ListBoots;ListGloves;InEditFile;OverallStats
3222;M. STEKELENBURG;マールテン ステケレンブルフ;STEKELENBURG;;-1;224;0;197;92;35;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;41;51;48;0;55;60;44;71;51;44;62;59;81;84;87;62;65;67;42;0;87;83;85;84;75;2;3;6;2;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;101;0;1;1;1;1;1;1;1;1;116;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;78
3272;W. CABALLERO;ウィリー カバジェロ;CABALLERO;;-1;144;236;186;80;36;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;50;42;0;53;58;41;60;51;53;64;59;73;75;81;65;59;52;42;0;86;83;80;89;88;2;2;4;2;5;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;72;0;1;1;1;1;1;1;1;1;139;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;79
3275;Y. KONNO;今野 泰幸;KONNO;;-1;13;0;178;73;34;False;9;4;0;2;1;1;2;2;0;0;0;0;0;0;0;68;70;69;0;72;69;67;75;67;65;68;69;65;77;78;60;76;79;77;0;40;40;40;40;40;2;2;7;2;3;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;41;0;1;1;1;3;2;5;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;32;-1;0;0;0;0;0;False;62
3305;M. HASEBE;長谷部 誠;HASEBE;;-1;13;0;177;72;33;False;0;4;0;1;0;2;2;2;0;2;1;0;0;0;0;73;79;76;0;78;77;73;75;71;71;78;78;72;73;79;67;83;78;72;0;40;40;40;40;40;3;3;7;2;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;71;0;1;1;1;1;4;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;1;-1;0;0;0;0;0;False;72
3498;J. O'SHEA;ジョン オシェイ;O SHEA;;-1;214;0;191;75;36;False;0;1;0;2;1;1;1;0;0;0;0;0;0;0;0;66;74;65;0;70;71;48;79;55;66;58;56;74;77;80;68;70;86;85;0;40;40;40;40;40;2;2;4;2;5;2;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;13;0;1;1;3;1;1;1;1;1;100;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;1;-1;0;0;0;0;0;False;63
3522;J. DEFOE;ジャーメイン デフォー;DEFOE;;-1;204;0;171;65;35;False;3;12;0;0;0;0;0;1;1;0;0;1;1;2;2;87;80;78;0;68;62;85;69;66;63;77;79;86;74;65;86;72;45;41;0;40;40;40;40;40;4;4;6;3;6;1;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;2;105;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;8;-1;0;0;0;0;0;False;70
3544;BORJA FERNÁNDEZ;ボルハ;BORJA F.F.;;-1;236;0;185;73;36;False;9;4;0;0;1;0;2;2;0;0;0;0;0;0;0;66;67;63;0;72;67;62;76;67;62;70;71;72;71;79;63;73;75;76;0;40;40;40;40;40;1;2;5;2;4;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;8;0;1;3;1;1;1;1;1;1;109;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;32;-1;0;0;0;0;0;False;60
3561;S. SQUILLACI;セバスティアン スキラッチ;SQUILLACI;;-1;208;0;185;80;37;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;62;67;60;0;72;66;47;80;51;56;65;64;68;79;79;62;70;78;79;0;40;40;40;40;40;2;2;4;1;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;8;0;1;3;1;4;1;1;1;1;112;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;4;-1;0;0;0;0;0;False;61
3579;S. PIENAAR;スティーヴン ピーナール;PIENAAR;;-1;87;0;170;69;35;False;0;9;0;0;0;0;0;2;2;2;2;2;1;0;0;71;78;81;0;78;74;67;60;69;74;66;72;73;70;65;80;68;60;64;0;40;40;40;40;40;2;2;5;1;5;3;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;6;0;1;3;1;1;1;1;1;2;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;136;-1;0;0;0;0;0;False;62
3581;G. LOOVENS;ローフェンス;LOOVENS;;-1;224;0;177;83;34;False;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;55;65;61;0;67;64;56;78;55;63;62;60;67;72;85;69;72;77;77;0;40;40;40;40;40;3;3;4;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;48;0;3;1;1;1;1;1;1;1;117;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;1;-1;0;0;0;0;0;False;60
3582;R. VAN PERSIE;ロビン ファン ペルシ;V. PERSIE;;-1;224;0;183;71;34;True;3;12;0;0;0;0;0;0;0;0;1;2;2;2;2;82;82;84;0;80;79;80;77;82;85;65;69;86;67;74;76;69;49;47;0;40;40;40;40;40;2;2;5;1;8;2;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;1;0;1;2;1;2;2;13;1;1;117;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;10;-1;0;0;0;0;0;False;71
3596;A. PALOMBO;アンジェロ パロンボ;PALOMBO;;-1;215;0;177;77;36;False;9;4;0;2;0;0;2;2;0;0;1;0;0;0;0;66;70;67;0;72;75;65;70;74;68;67;67;77;68;76;74;70;68;74;0;40;40;40;40;40;2;2;6;3;5;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;70;0;1;1;1;1;1;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;33;-1;0;0;0;0;0;False;62
3603;D. DE ROSSI;ダニエレ デ ロッシ;DE ROSSI;;-1;215;0;184;83;34;False;8;4;0;2;0;0;2;2;0;0;0;0;0;0;0;70;78;70;0;82;82;73;86;69;66;69;69;81;78;86;84;84;84;88;0;40;40;40;40;40;3;3;6;3;8;3;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;51;0;1;1;1;1;5;11;1;1;125;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;33;-1;0;0;0;0;0;False;75
3604;A. AQUILANI;アルベルト アクイラーニ;AQUILANI;;-1;215;0;184;70;33;False;5;5;0;0;0;0;2;2;0;0;2;0;0;0;0;68;82;74;0;83;82;64;67;76;78;66;66;80;67;71;70;72;61;60;0;40;40;40;40;40;3;3;4;2;6;2;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2;0;3;4;3;4;6;7;1;1;125;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;64
3605;C. BOVO;チェーザレ ボーヴォ;BOVO;;-1;215;0;181;79;34;False;0;1;0;2;2;2;0;0;0;0;0;0;0;0;0;60;66;66;0;75;75;61;74;76;75;69;68;76;74;78;64;76;78;75;0;40;40;40;40;40;1;2;4;3;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0;0;1;1;1;1;1;1;1;1;125;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;33;-1;0;0;0;0;0;False;63
3606;S. PEPE;シモーネ ペペ;PEPE;;-1;215;0;177;75;34;False;6;10;0;0;1;2;0;1;2;2;1;2;2;2;1;72;77;76;0;74;71;69;68;73;77;73;73;75;71;64;75;73;56;60;0;40;40;40;40;40;3;3;4;1;4;2;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;3;1;1;1;1;2;125;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;64
3613;A. DIARRA;アルー ディアラ;DIARRA;;-1;208;83;190;79;36;False;0;4;0;1;0;0;2;1;0;0;1;0;0;0;0;67;72;69;0;73;70;61;76;51;59;64;64;78;75;77;73;67;78;79;0;40;40;40;40;40;2;2;5;1;5;1;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;69;0;1;1;1;5;1;1;1;1;413;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;61
3673;G. LUX;ヘルマン ルクス;POROTO LUX;;-1;144;215;186;78;35;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;52;53;0;54;71;44;61;51;44;66;69;84;83;80;66;64;59;42;0;77;79;82;81;82;2;2;4;2;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;138;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;74
3681;E. CAMBIASSO;エステバン カンビアッソ;CAMBIASSO;;-1;144;236;177;78;37;True;0;4;0;1;0;0;2;2;0;1;0;0;0;0;0;79;73;66;0;81;73;75;73;72;67;61;63;77;77;76;75;68;80;79;0;40;40;40;40;40;3;4;7;2;7;1;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;16;0;1;1;1;1;4;3;1;1;1240;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;33;-1;0;0;0;0;0;False;67
3682;M. DEMICHELIS;マルティン デミチェリス;DEMICHELIS;;-1;144;215;185;80;37;False;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;57;71;62;0;74;75;50;83;56;62;60;58;74;79;86;67;75;82;80;0;40;40;40;40;40;2;2;6;2;6;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;13;0;1;8;1;8;1;1;1;1;138;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;4;-1;0;0;0;0;0;False;64
3684;J. GANDOLFI;ハビエル ガンドルフィ;GANDOLFI;;-1;144;0;176;78;37;False;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;64;74;72;0;71;72;68;71;67;69;78;76;81;79;77;62;82;75;58;0;40;40;40;40;40;4;4;7;3;4;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;55;0;1;1;3;1;1;1;1;1;138;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;63
3688;A. DOMÍNGUEZ;アレハンドロ ドミンゲス;DOMINGUEZ;;-1;144;0;175;73;36;False;14;8;0;0;0;0;0;1;0;1;2;1;1;2;1;75;81;80;0;81;75;75;63;79;80;68;68;77;66;66;73;65;48;53;0;40;40;40;40;40;3;2;6;2;4;1;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;0;0;3;2;3;2;1;6;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;66
3690;M. LÓPEZ;マクシ ロペス;MAXI;;-1;144;215;188;88;33;False;3;12;0;0;0;0;0;0;0;0;0;0;0;2;2;80;76;73;0;73;62;78;77;62;67;72;72;79;74;84;62;73;47;50;0;40;40;40;40;40;3;3;4;2;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;49;0;2;1;2;1;1;1;1;1;138;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;128;-1;0;0;0;0;0;False;66
3726;J. HERRERA;ジョニー エレーラ;HERRERA;;-1;147;0;184;87;36;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;55;55;52;0;70;72;65;60;70;65;68;68;80;78;82;70;70;72;68;0;84;83;83;80;80;3;3;7;3;6;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;17;0;1;1;1;1;1;1;1;1;2209;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;1;-1;0;0;0;0;0;False;76
3741;JOAQUÍN;ホアキン サンチェス;JOAQUIN;;-1;236;0;179;75;36;False;14;10;0;0;0;0;0;0;2;2;2;2;2;1;0;77;85;87;0;80;84;70;66;77;87;76;77;72;42;62;75;71;49;51;0;40;40;40;40;40;1;1;5;2;4;3;False;True;False;True;False;True;False;True;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;94;0;2;4;3;2;3;3;2;2;194;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;1;-1;0;0;0;0;0;False;67
3829;A. KERZHAKOV;ケルジャコフ;KERZHAKOV;;-1;230;0;176;76;35;False;1;12;0;0;0;0;0;0;0;0;0;2;2;2;2;74;71;70;0;66;60;72;72;71;68;74;71;78;72;72;71;75;55;53;0;40;40;40;40;40;2;2;5;1;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;97;0;1;1;1;7;1;15;1;3;1218;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;61
3848;V. ENYEAMA;ヴィンセント エニェアマ;ENYEAMA;;-1;80;0;184;87;35;True;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;41;72;68;0;66;68;45;60;73;45;76;80;76;88;85;67;67;74;48;0;90;87;85;90;87;2;2;7;3;6;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;40;0;2;6;3;3;1;1;1;1;35;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;83
3876;J. VILLAR;フスト ビジャール;VILLAR;;-1;150;0;180;85;40;False;16;0;2;0;0;0;0;0;0;0;0;0;0;0;0;44;53;52;0;58;63;40;60;50;47;70;74;82;80;77;70;60;56;44;0;83;81;83;84;81;3;3;6;1;5;2;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;2;1;2;2;2;1;1;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;-1;0;0;0;0;0;False;76
3889;W. AYOVÍ;ワルテル アジョビ;WALTER;;-1;149;0;175;81;38;True;0;2;0;0;2;2;2;2;2;2;2;1;0;0;0;71;70;70;0;74;75;60;67;77;78;71;72;74;68;77;70;69;74;76;0;40;40;40;40;40;2;2;4;3;5;2;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;54;0;1;1;1;3;6;5;3;1;0;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;1;-1;0;0;0;0;0;False;63
3952;P. CANNAVARO;パオロ カンナヴァーロ;P. CANNAVARO;;-1;215;0;185;83;36;False;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;58;69;69;0;70;80;59;79;61;64;69;70;74;77;80;68;74;81;79;0;40;40;40;40;40;2;3;6;2;4;3;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;0;0;1;1;1;1;1;1;1;1;327;0;1/1/0001 00:00:00;1/1/0001 00:00:00;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;1;-1;0;0;0;0;0;False;65
