<<<<<<< Updated upstream
﻿Id;Country;Stadium;Coach;Type;Name;Abbreviation;StadiumName;StadiumFile;EmblemFile;Rival1;Rival2;Rival3;Banner1;Banner2;Banner3;Banner4;Turf Pattern;Sideline Colour;Seat Colour;Goal Style;Net Pattern;GoalNettingDesign;Team Color 1 R;Team Color 1 G;Team Color 1 B;Team Color 2 R;Team Color 2 G;Team Color 2 B;Kit1;Kit2;Kit3;Kit4;Kit5;Kit6;Kit7;Kit8;Kit9;Kit10;Emblem;Edit name;Edit emblem;Edit stadium;Edit stadium name;Edit stadium file;Edit stadium details;Edit rivals;Edit banners;Edit 1;Edit team colors;Edit coach;Edit kits;Value8;Value9;Value10;Value11;Value12;Value13
139;144;28;262597;0;CA BOCA JUNIORS;BOC;;;;138;262143;262143;;;;;2;5;7;1;1;6;0;15;33;58;49;1;2277376;2277377;2277504;2277378;2277379;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;True;False;False;True;True;True;-1;-1;0;0;1;0
140;204;29;362279;0;-;-;;;;262143;262143;262143;;;;;0;0;0;1;1;1;0;0;0;0;0;0;2293760;2293761;2293888;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
172;236;56;52;0;ATLÉTICO DE MADRID;ATM;;;;109;108;262143;COLCHONEROS;SOMOS EL ATLETI;LUIS ARAGONES;EL CHOLISMO;3;4;4;1;2;2;53;3;5;63;63;63;2818048;2818049;2818176;2818560;2818561;2818562;2818688;2818050;2818051;-16384;-1;False;False;False;False;False;False;True;True;False;True;False;True;-1;-1;0;0;1;50462976
173;204;13;262360;0;MANCHESTER CITY;MCI;Etihad Stadium;;;100;103;102;KUN AGUERO;CITIZENS;THE CITY IS OUR;PES MOMENTS;2;8;6;1;1;1;19;41;59;56;56;56;2834432;2834433;2834560;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;False;False;-1;74;0;0;1;50462976
174;197;42;100644;0;RSC ANDERLECHT;RSC;;;;262143;262143;262143;;;;;4;1;4;1;1;1;20;12;36;63;63;63;2850816;2850817;2850944;2851328;2851329;2851456;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
177;204;13;262194;0;EVERTON;EVE;Hill Dickinson Stadium;;;103;173;100;GRAND OLD TEAM;ROOONEEEEEYYYY;TOFFEE ARMY;PES MOMENTS;3;3;8;2;1;1;3;14;31;56;56;56;2899968;2899969;2900096;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;True;False;-1;42;0;0;1;50462976
178;204;47;262453;0;FULHAM FC;FUL;Craven Cottage;Estadio_Fulham.png;;102;1327;4180;COTTAGERS;FULHAM FC;HOOLIGANS;PES MOMENTS;2;1;1;1;1;1;63;63;63;50;10;9;2916352;2916353;2916480;2916354;2916355;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;True;True;True;True;True;False;True;True;True;81;-1;0;0;1;50462976
179;204;15;362456;0;TOTTENHAM HOTSPUR;TOT;Tottenham Hotspur Stadium;;;101;105;102;REMEMBER LANE;SUPER SPURS;ONE OF OUR OWN;PES MOMENTS;4;1;4;2;1;1;56;56;56;9;9;16;2932736;2932737;2932864;2932738;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;True;False;-1;118;0;0;1;50462976
180;208;42;262502;0;AJ AUXERRE;AJA;;;;262143;262143;262143;;;;;2;1;1;4;1;11;4;34;50;63;63;63;2949120;2949121;2949248;2949122;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
181;208;18;362888;0;OLYMPIQUE LYONNAIS;OL;;;;262143;262143;262143;;;;;3;6;7;4;2;1;0;14;32;63;63;63;2965504;2965505;2965632;2966016;2966017;2966144;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
182;208;20;363249;0;RC LENS;RCL;;;;262143;262143;262143;;;;;8;6;2;2;1;1;56;8;6;63;58;1;2981888;2981889;2982016;2981890;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
184;210;13;101066;0;FC SCHALKE 04;SLK;;;;262143;262143;262143;;;;;4;1;7;1;1;1;0;21;41;63;63;63;3014656;3014657;3014784;3014658;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
186;215;19;374;0;BOLOGNA FC 1909;BOL;;;;262143;262143;262143;;;;;2;2;2;1;1;1;0;16;36;57;13;11;3047424;3047425;3047552;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
187;215;19;100946;0;BRUTIE;BRT;;;;262143;262143;262143;;;;;3;6;6;4;1;1;10;13;19;53;33;12;3063808;3063809;3063936;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;True;False;-1;-1;0;0;1;0
188;215;15;100161;0;A.C. CHIEVOVERONA;CHI;;;;262143;262143;262143;;;;;4;7;1;4;1;1;63;62;0;0;25;45;3080192;3080193;3080320;3080194;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
190;204;19;100754;0;UDINESE CALCIO;UDI;Stadio Friuli-Dacia Arena;;;262143;262143;262143;;;;;2;3;1;3;1;1;0;0;0;63;63;63;3112960;3112961;3113088;3112962;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;True;False;False;False;False;False;True;True;True;-1;-1;0;0;1;0
191;228;29;312;0;SL BENFICA;SLB;;;;262143;262143;262143;;;;;3;6;4;3;1;1;57;0;8;63;63;63;3129344;3129345;3129472;3129856;3129857;3129984;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
192;228;13;262175;0;FC PORTO;POR;;;;262143;262143;262143;;;;;3;1;7;4;2;1;0;11;28;63;63;63;3145728;3145729;3145856;3146240;3146241;3146242;3146368;3145730;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;True;True;-1;-1;0;0;1;0
193;228;29;362219;0;SPORTING CP;SCP;;;;262143;262143;262143;;;;;2;1;5;1;1;11;0;35;24;63;63;63;3162112;3162113;3162240;3162624;3162625;3162626;3162752;3162114;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;True;True;-1;-1;0;0;1;0
194;236;29;262524;0;REAL BETIS BALOMPIÉ;BET;La Cartuja;;;262143;262143;262143;;;;;3;6;3;1;1;4;10;40;22;56;56;56;3178496;3178497;3178624;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;False;True;False;True;False;False;False;True;False;False;-1;-1;0;0;1;0
195;236;20;262224;0;RC CELTA;CEL;Abanca Balaídos;;;262143;262143;262143;;;;;3;5;6;3;1;1;38;46;54;43;3;3;3194880;3194881;3195008;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;False;False;False;False;True;True;False;-1;3005;0;0;1;0
196;236;13;262227;0;REAL SOCIEDAD;RSO;Reale Arena;;;258;4145;4146;MUJIKA TALDEA;PENA MUJIKA;GORA ERREALA;TXURIURDIN;3;2;8;2;1;5;56;56;56;7;18;41;3211264;3211265;3211392;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;False;False;-1;-1;0;0;1;50462976
197;190;20;101086;0;FENERBAHÇE SK;FRB;;;;262143;262143;262143;;;;;0;0;0;1;1;1;63;60;0;0;17;33;3227648;3227649;3227776;3228160;3228161;3228162;3228288;3227650;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
198;211;40;101033;0;PANATHINAIKOS FC;PNT;;;;262143;262143;262143;;;;;4;5;5;1;1;1;0;30;15;63;63;63;3244032;3244033;3244160;3244034;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
199;210;20;362169;0;PES UNITED;PES;;;;262143;262143;262143;;;;;7;5;4;1;1;3;32;14;14;32;14;14;3260416;3260417;3260544;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
200;13;29;101142;0;WE UNITED;WEU;;;;262143;262143;262143;;;;;7;7;8;1;1;3;4;21;27;10;10;10;3276800;3276801;3276928;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;True;False;-1;-1;0;0;1;0
201;204;42;362427;0;WEST MIDLANDS CITY;WMC;;;;262143;262143;262143;;;;;2;7;7;1;1;1;12;12;32;12;12;32;3293184;3293185;3293312;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
202;204;18;362967;0;NW WHITE BLACK;NWB;;;;262143;262143;262143;;;;;3;4;7;4;2;2;20;20;35;20;20;35;3309568;3309569;3309696;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
204;204;42;262536;0;EAST MIDLANDS;EAM;;;;262143;262143;262143;;;;;2;1;8;2;1;1;53;53;53;53;53;53;3342336;3342337;3342464;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
205;204;20;262235;0;TEESSIDE;TEE;;;;262143;262143;262143;;;;;3;3;4;2;1;1;51;38;10;51;38;10;3358720;3358721;3358848;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
207;204;20;262314;0;HAMPSHIRE RED;HAR;;;;262143;262143;262143;;;;;2;3;4;1;1;2;53;35;10;53;35;10;3391488;3391489;3391616;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
208;204;18;262458;0;WOLVERHAMPTON WANDERERS;WOL;Molineux Stadium;;;399;201;107;WOLVES;THE WANDERERS;PES MOMENTS;;3;4;3;2;1;1;59;44;8;7;7;7;3407872;3407873;3408000;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;True;True;False;True;True;False;-1;128;0;0;1;131328
209;208;40;262390;0;AC AJACCIO;ACA;;;;262143;262143;262143;;;;;3;6;1;1;1;1;45;0;5;63;63;63;3424256;3424257;3424384;3424258;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
210;208;17;263185;0;CO BLUE WHITE;CBW;;;;262143;262143;262143;;;;;4;6;7;4;1;1;10;16;31;10;16;31;3440640;3440641;3440768;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
211;208;18;262404;0;EN AVANT DE GUINGAMP;EAG;;;;262143;262143;262143;;;;;3;5;1;3;1;1;59;7;8;0;0;0;3457024;3457025;3457152;3457026;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
213;208;13;262504;0;LOSC LILLE;LIL;;;;262143;262143;262143;;;;;3;5;1;4;1;1;49;0;6;63;63;63;3489792;3489793;3489920;3489794;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
215;208;20;262383;0;MONTPELLIER HÉRAULT SC;MON;;;;262143;262143;262143;;;;;4;5;7;4;1;1;1;10;28;63;31;8;3522560;3522561;3522688;3522562;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
216;208;20;262616;0;FC NANTES;FCN;;;;262143;262143;262143;;;;;3;6;1;4;1;1;63;55;0;0;24;12;3538944;3538945;3539072;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
217;208;29;362799;0;OGC NICE;OGC;;;;262143;262143;262143;;;;;3;6;1;4;2;6;55;0;1;0;0;0;3555328;3555329;3555456;3555330;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
218;208;18;262438;0;STADE RENNAIS FC;REN;;;;262143;262143;262143;;;;;5;6;5;3;1;1;54;6;6;0;0;0;3571712;3571713;3571840;3571714;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
219;208;20;363212;0;FC SOCHAUX MONTBÉLIARD;SOC;;;;262143;262143;262143;;;;;2;5;8;4;1;11;63;53;0;0;8;21;3588096;3588097;3588224;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
221;208;17;363301;0;TOULOUSE FC;TFC;;;;262143;262143;262143;;;;;5;1;8;4;1;6;26;22;34;63;63;63;3620864;3620865;3620992;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
234;204;44;249;0;ATALANTA B.C.;ATA;Stadio Atleti Azzurri d'Italia;AtalantaSTApesuni.png;;187;125;119;BERGAMO;BRIGATE;MAI SOLA;PES MOMENTS;2;5;5;1;1;1;0;24;42;0;0;0;3833856;3833857;3833984;3834368;3834369;3834370;3834496;3833858;3833859;-16384;-1;False;False;True;True;True;True;True;True;False;True;True;True;30;-1;0;0;1;50462976
235;215;19;363292;0;TO BLUE;TOB;;;;262143;262143;262143;;;;;2;3;7;2;1;1;10;40;53;15;14;21;3850240;3850241;3850368;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
238;215;15;362995;0;SI PINK BLACK;SIP;;;;262143;262143;262143;;;;;4;5;1;1;1;1;58;46;46;12;12;12;3899392;3899393;3899520;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
240;215;29;100263;0;U.C. SAMPDORIA;SAM;;;;262143;262143;262143;;;;;3;6;7;3;1;1;8;13;38;63;63;63;3932160;3932161;3932288;3932162;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
242;224;17;362312;0;AZ ALKMAAR;AZ;;;;262143;262143;262143;;;;;3;3;4;1;1;1;50;8;6;63;63;63;3964928;3964929;3965056;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
243;224;20;362833;0;ADO DEN HAAG;ADO;;;;262143;262143;262143;;;;;2;5;8;1;1;2;0;31;12;63;56;0;3981312;3981313;3981440;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
244;224;20;362835;0;FC GRONINGEN;GRO;;;;262143;262143;262143;;;;;5;5;5;1;1;5;7;27;20;63;63;63;3997696;3997697;3997824;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
245;224;42;262593;0;SC HEERENVEEN;HEE;;;;262143;262143;262143;;;;;3;6;7;1;1;1;6;12;27;63;63;63;4014080;4014081;4014208;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
246;224;20;363155;0;NAC BREDA;NAC;;;;262143;262143;262143;;;;;2;5;7;1;1;4;63;51;0;0;0;0;4030464;4030465;4030592;4030466;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
248;224;29;363167;0;RODA JC KERKRADE;RJC;;;;262143;262143;262143;;;;;0;0;0;4;1;1;63;53;5;0;0;0;4063232;4063233;4063360;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
250;224;42;363273;0;FC TWENTE;TWE;;;;262143;262143;262143;;;;;2;5;4;3;1;1;50;0;5;50;0;5;4096000;4096001;4096128;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
251;224;18;362349;0;FC UTRECHT;UTR;;;;262143;262143;262143;;;;;3;5;4;4;2;1;59;7;9;63;63;63;4112384;4112385;4112512;4112386;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
252;224;29;262332;0;VITESSE;VIT;;;;262143;262143;262143;;;;;2;6;7;1;1;2;63;53;8;0;0;0;4128768;4128769;4128896;4129280;4129281;4129408;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
255;224;17;262601;0;WILLEM II;WIL;;;;262143;262143;262143;;;;;3;5;7;4;1;1;63;63;63;57;11;9;4177920;4177921;4178048;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
256;224;42;363228;0;PEC ZWOLLE;ZWO;;;;262143;262143;262143;;;;;1;1;7;4;1;1;0;20;40;25;47;59;4194304;4194305;4194432;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
258;236;29;238;0;ATHLETIC CLUB;ATH;San Mamés;;;196;262143;262143;;;;;3;5;4;1;1;1;50;2;6;56;56;56;4227072;4227073;4227200;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;False;True;False;False;True;False;False;True;True;False;-1;3006;0;0;1;0
259;236;20;362288;0;RCD ESPANYOL;ESP;RCDE Stadium;;;262143;262143;262143;;;;;2;5;8;1;2;1;0;21;40;56;56;56;4243456;4243457;4243584;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;False;False;False;False;True;False;False;-1;-2;0;0;1;0
260;236;17;100192;0;AN CYAN WHITE;ACW;;;;262143;262143;262143;;;;;2;5;7;3;1;4;23;45;48;20;42;45;4259840;4259841;4259968;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;True;False;-1;-1;0;0;1;0
263;236;20;362715;0;CA OSASUNA;OSA;El Sadar;;;262143;262143;262143;;;;;3;5;4;1;1;6;41;2;9;10;11;16;4308992;4308993;4309120;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;False;True;False;False;False;False;False;True;False;False;-1;-1;0;0;1;0
265;236;20;362332;0;SEVILLA FC;SEV;Ramón Sánchez-Pizjuán;;;262143;262143;262143;;;;;3;5;4;2;2;6;53;53;53;49;15;16;4341760;4341761;4341888;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;True;False;False;False;True;True;False;-1;3010;0;0;1;0
266;236;29;262578;0;CL PURPLE;CLP;;;;262143;262143;262143;;;;;3;5;8;1;2;1;23;10;32;26;12;34;4358144;4358145;4358272;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
267;236;42;363258;0;VILLAREAL CF;VIL;La Cerámica;;;110;262143;262143;;;;;3;5;2;2;1;6;61;56;5;9;10;16;4374528;4374529;4374656;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;True;False;False;True;False;False;True;False;False;-1;3012;0;0;1;0
268;236;20;362608;0;AR WHITE BLUE;AWB;;;;262143;262143;262143;;;;;5;5;6;1;1;1;53;53;53;48;48;48;4390912;4390913;4391040;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
269;197;42;101078;0;CLUB BRUGGE;BRU;;;;262143;262143;262143;;;;;0;0;0;1;1;1;0;19;40;0;0;0;4407296;4407297;4407424;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
270;211;29;210;0;AEK ATHENS FC;AEK;;;;262143;262143;262143;;;;;0;0;0;1;1;1;63;53;0;0;0;0;4423680;4423681;4423808;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
273;190;29;100715;0;BEŞİKTAŞ JK;BES;;;;262143;262143;262143;;;;;2;3;1;1;1;1;63;63;63;0;0;0;4472832;4472833;4472960;4473344;4473345;4473346;4473472;4472834;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
274;146;34;262214;0;CRUZEIRO EC;CRU;;;;1245;262143;262143;RAPOSA;ZERAO;MAFIA AZUL;MAIOR DE MINAS;3;5;1;1;2;2;0;19;36;63;63;63;4489216;4489217;4489344;4489218;4489219;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;True;True;False;True;False;True;-1;-1;0;0;1;50462976
317;215;15;101510;0;COMO;COM;;;;262143;262143;262143;;;;;4;3;1;1;1;1;56;56;56;2;14;38;5193728;5193729;5193856;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;True;False;True;False;False;True;False;False;False;True;True;False;-1;2074;0;0;1;0
319;215;15;100227;0;BAGNARONI;BAG;;;;262143;262143;262143;;;;;4;3;1;1;1;1;53;53;38;10;16;10;5226496;5226497;5226624;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;True;False;-1;-1;0;0;1;0
320;215;44;362257;0;CAGLIARI CALCIO;CAG;Stadio Sardegna Arena;CagliariSTpesuni.jpg;;327;336;238;SCONVOLTS;ULTRAS CAGLIARI;OZIERI;PES MOMENTS;1;3;5;3;1;6;0;10;19;35;2;4;5242880;5242881;5243008;5242882;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;True;True;True;True;True;False;True;True;True;31;-1;0;0;1;50462976
323;215;17;362190;0;GENOA CFC;GEN;Stadio Luigi Ferraris;GenoaSampSTpesuni.jpg;;240;1600;121;OTTAVO BARBIERI;GRIFONE INSIDE;GRIFONI OVUNQUE;PES MOMENTS;4;5;7;1;1;1;5;8;12;39;0;10;5292032;5292033;5292160;5292034;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;True;True;True;True;True;True;False;True;True;True;44;-1;0;0;1;50462976
327;204;15;262480;0;SSC NAPOLI;NAP;Stadio Diego Armando Maradona;Estadio_Napoli.png;;120;125;336;ULTRAS NAPOLI;PES MOMENTS;BLUE TIGER;PARTENOPEI;3;8;6;1;1;5;0;41;57;1;21;39;5357568;5357569;5357696;5358080;5358081;5358082;5358208;5357570;5357571;-16384;-1;False;False;True;True;True;True;True;True;False;True;True;True;11;-1;0;0;1;50462976
328;215;19;100674;0;AB WHITE LIGHT BLUE;AWL;;;;262143;262143;262143;;;;;3;7;6;1;2;1;13;51;53;43;37;14;5373952;5373953;5374080;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;True;False;-1;-1;0;0;1;0
331;215;19;363306;0;TECCARINA;TEC;;;;262143;262143;262143;;;;;3;6;5;4;2;1;48;10;10;10;29;10;5423104;5423105;5423232;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;0;0;1;0
333;204;15;262163;0;TORINO FOOTBALL CLUB;TOR;Stadio Olimpico Grande Torino;;;262143;262143;262143;;;;;3;6;1;3;1;1;30;2;2;51;35;0;5455872;5455873;5456000;5455874;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;True;False;False;False;False;False;True;True;True;-1;-1;0;0;1;0
336;215;15;100885;0;HELLAS VERONA FC;HEV;;;;262143;262143;262143;;;;;4;7;1;4;1;1;0;18;37;61;57;1;5505024;5505025;5505152;5505026;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
344;224;42;362800;0;SBV EXCELSIOR;EXC;;;;262143;262143;262143;;;;;2;5;7;1;1;1;0;0;0;60;13;9;5636096;5636097;5636224;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
349;224;42;362313;0;HERACLES ALMELO;HER;;;;262143;262143;262143;;;;;2;1;4;2;1;1;0;0;0;63;63;63;5718016;5718017;5718144;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
351;224;29;362342;0;SPARTA ROTTERDAM;SPA;;;;262143;262143;262143;;;;;0;0;0;1;1;1;58;6;12;63;63;63;5750784;5750785;5750912;-16384;-16384;-16384;-16384;-16384;-16384;-16384;-1;False;False;False;False;False;False;False;False;False;True;False;True;-1;-1;0;0;1;0
